Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D176,LED_ARGB,MHPA0808RGBDT,69.250000,-76.250000,0.000000,top
D177,LED_ARGB,MHPA0808RGBDT,71.000000,-50.000000,0.000000,top
D178,LED_ARGB,MHPA0808RGBDT,71.000000,-64.000000,0.000000,top
D179,LED_ARGB,MHPA0808RGBDT,71.000000,-51.750000,0.000000,top
D180,LED_ARGB,MHPA0808RGBDT,71.000000,-65.750000,0.000000,top
D181,LED_ARGB,MHPA0808RGBDT,71.000000,-53.500000,0.000000,top
D182,LED_ARGB,MHPA0808RGBDT,71.000000,-67.500000,0.000000,top
D183,LED_ARGB,MHPA0808RGBDT,71.000000,-55.250000,0.000000,top
D184,LED_ARGB,MHPA0808RGBDT,71.000000,-69.250000,0.000000,top
D185,LED_ARGB,MHPA0808RGBDT,71.000000,-57.000000,0.000000,top
D186,LED_ARGB,MHPA0808RGBDT,71.000000,-71.000000,0.000000,top
D187,LED_ARGB,MHPA0808RGBDT,71.000000,-58.750000,0.000000,top
D188,LED_ARGB,MHPA0808RGBDT,71.000000,-72.750000,0.000000,top
D189,LED_ARGB,MHPA0808RGBDT,71.000000,-60.500000,0.000000,top
D190,LED_ARGB,MHPA0808RGBDT,71.000000,-74.500000,0.000000,top
D191,LED_ARGB,MHPA0808RGBDT,71.000000,-62.250000,0.000000,top
D192,LED_ARGB,MHPA0808RGBDT,71.000000,-76.250000,0.000000,top
D193,LED_ARGB,MHPA0808RGBDT,72.750000,-50.000000,0.000000,top
D194,LED_ARGB,MHPA0808RGBDT,72.750000,-64.000000,0.000000,top
D195,LED_ARGB,MHPA0808RGBDT,72.750000,-51.750000,0.000000,top
D196,LED_ARGB,MHPA0808RGBDT,72.750000,-65.750000,0.000000,top
D197,LED_ARGB,MHPA0808RGBDT,72.750000,-53.500000,0.000000,top
D198,LED_ARGB,MHPA0808RGBDT,72.750000,-67.500000,0.000000,top
D199,LED_ARGB,MHPA0808RGBDT,72.750000,-55.250000,0.000000,top
D200,LED_ARGB,MHPA0808RGBDT,72.750000,-69.250000,0.000000,top
D201,LED_ARGB,MHPA0808RGBDT,72.750000,-57.000000,0.000000,top
D202,LED_ARGB,MHPA0808RGBDT,72.750000,-71.000000,0.000000,top
D203,LED_ARGB,MHPA0808RGBDT,72.750000,-58.750000,0.000000,top
D204,LED_ARGB,MHPA0808RGBDT,72.750000,-72.750000,0.000000,top
D205,LED_ARGB,MHPA0808RGBDT,72.750000,-60.500000,0.000000,top
D206,LED_ARGB,MHPA0808RGBDT,72.750000,-74.500000,0.000000,top
D207,LED_ARGB,MHPA0808RGBDT,72.750000,-62.250000,0.000000,top
D208,LED_ARGB,MHPA0808RGBDT,72.750000,-76.250000,0.000000,top
D209,LED_ARGB,MHPA0808RGBDT,74.500000,-50.000000,0.000000,top
D210,LED_ARGB,MHPA0808RGBDT,74.500000,-64.000000,0.000000,top
D211,LED_ARGB,MHPA0808RGBDT,74.500000,-51.750000,0.000000,top
D212,LED_ARGB,MHPA0808RGBDT,74.500000,-65.750000,0.000000,top
D213,LED_ARGB,MHPA0808RGBDT,74.500000,-53.500000,0.000000,top
D214,LED_ARGB,MHPA0808RGBDT,74.500000,-67.500000,0.000000,top
D215,LED_ARGB,MHPA0808RGBDT,74.500000,-55.250000,0.000000,top
D216,LED_ARGB,MHPA0808RGBDT,74.500000,-69.250000,0.000000,top
D217,LED_ARGB,MHPA0808RGBDT,74.500000,-57.000000,0.000000,top
D218,LED_ARGB,MHPA0808RGBDT,74.500000,-71.000000,0.000000,top
D219,LED_ARGB,MHPA0808RGBDT,74.500000,-58.750000,0.000000,top
D220,LED_ARGB,MHPA0808RGBDT,74.500000,-72.750000,0.000000,top
D221,LED_ARGB,MHPA0808RGBDT,74.500000,-60.500000,0.000000,top
D222,LED_ARGB,MHPA0808RGBDT,74.500000,-74.500000,0.000000,top
D223,LED_ARGB,MHPA0808RGBDT,74.500000,-62.250000,0.000000,top
D224,LED_ARGB,MHPA0808RGBDT,74.500000,-76.250000,0.000000,top
D225,LED_ARGB,MHPA0808RGBDT,76.250000,-50.000000,0.000000,top
D226,LED_ARGB,MHPA0808RGBDT,76.250000,-64.000000,0.000000,top
D227,LED_ARGB,MHPA0808RGBDT,76.250000,-51.750000,0.000000,top
D228,LED_ARGB,MHPA0808RGBDT,76.250000,-65.750000,0.000000,top
D229,LED_ARGB,MHPA0808RGBDT,76.250000,-53.500000,0.000000,top
D230,LED_ARGB,MHPA0808RGBDT,76.250000,-67.500000,0.000000,top
D231,LED_ARGB,MHPA0808RGBDT,76.250000,-55.250000,0.000000,top
D232,LED_ARGB,MHPA0808RGBDT,76.250000,-69.250000,0.000000,top
D233,LED_ARGB,MHPA0808RGBDT,76.250000,-57.000000,0.000000,top
D234,LED_ARGB,MHPA0808RGBDT,76.250000,-71.000000,0.000000,top
D235,LED_ARGB,MHPA0808RGBDT,76.250000,-58.750000,0.000000,top
D236,LED_ARGB,MHPA0808RGBDT,76.250000,-72.750000,0.000000,top
D237,LED_ARGB,MHPA0808RGBDT,76.250000,-60.500000,0.000000,top
D238,LED_ARGB,MHPA0808RGBDT,76.250000,-74.500000,0.000000,top
D239,LED_ARGB,MHPA0808RGBDT,76.250000,-62.250000,0.000000,top
D240,LED_ARGB,MHPA0808RGBDT,76.250000,-76.250000,0.000000,top
D241,LED_ARGB,MHPA0808RGBDT,60.500000,-50.000000,0.000000,top
D242,LED_ARGB,MHPA0808RGBDT,60.500000,-64.000000,0.000000,top
D243,LED_ARGB,MHPA0808RGBDT,60.500000,-51.750000,0.000000,top
D244,LED_ARGB,MHPA0808RGBDT,60.500000,-65.750000,0.000000,top
D245,LED_ARGB,MHPA0808RGBDT,60.500000,-53.500000,0.000000,top
D246,LED_ARGB,MHPA0808RGBDT,60.500000,-67.500000,0.000000,top
D247,LED_ARGB,MHPA0808RGBDT,60.500000,-55.250000,0.000000,top
D248,LED_ARGB,MHPA0808RGBDT,60.500000,-69.250000,0.000000,top
D249,LED_ARGB,MHPA0808RGBDT,60.500000,-57.000000,0.000000,top
D250,LED_ARGB,MHPA0808RGBDT,60.500000,-71.000000,0.000000,top
D251,LED_ARGB,MHPA0808RGBDT,60.500000,-58.750000,0.000000,top
D252,LED_ARGB,MHPA0808RGBDT,60.500000,-72.750000,0.000000,top
D253,LED_ARGB,MHPA0808RGBDT,60.500000,-60.500000,0.000000,top
D254,LED_ARGB,MHPA0808RGBDT,60.500000,-74.500000,0.000000,top
D255,LED_ARGB,MHPA0808RGBDT,60.500000,-62.250000,0.000000,top
D256,LED_ARGB,MHPA0808RGBDT,60.500000,-76.250000,0.000000,top
